"gene_id","lr","df","pvalue","adj_pvalue","cell_type"
"SPECC1L",5.95975043093586,2,0.0507991724203736,0.876895875969668,"OPC"
"SPEN",0.871601761090687,1,0.35051225485455,0.953795816594935,"OPC"
"SPG7",1.0264739324648,2,0.598554937490655,0.959368464316712,"OPC"
"SPIN3",0.0101768416087111,2,0.994924503278436,0.994924503278436,"OPC"
"SPOCK3",1.27744290419162,1,0.258375025902467,0.918678846726242,"OPC"
"SPPL2B",4.26131436000082,1,0.0389897430314022,0.876895875969668,"OPC"
"SPTBN1",1.89803864166106,2,0.387120478351528,0.953795816594935,"OPC"
"SREK1",0.794562649743284,1,0.372724036364775,0.953795816594935,"OPC"
"SRRM1",0.200478662452952,2,0.904620888099161,0.979544939373117,"OPC"
"SRRM2",0.420995569040088,2,0.810180850090794,0.968451962834219,"OPC"
"SRSF10",0.250793345163444,1,0.616517011941904,0.963280577664886,"OPC"
"SRSF11",3.74084826387684,2,0.154058306908221,0.884579848846889,"OPC"
"SRSF2",0.383258116114121,1,0.53586468509797,0.959263942459329,"OPC"
"SRSF5",0.604634657450333,1,0.436815138148676,0.953795816594935,"OPC"
"SRSF7",0.46436093472721,1,0.495592905886401,0.958695450777679,"OPC"
"ST3GAL5",0.13184568400311,1,0.716525994058089,0.963280577664886,"OPC"
"STAT1",1.71213719138004,1,0.190708315487884,0.884579848846889,"OPC"
"STMN1",0.0514034819013318,1,0.820638861542146,0.968451962834219,"OPC"
"STX16",0.298298947256171,1,0.584950798387247,0.959368464316712,"OPC"
"SUGP2",0.618108438036813,1,0.431751071880214,0.953795816594935,"OPC"
"SULF2",0.948102174446035,3,0.813806817885508,0.968451962834219,"OPC"
"SYNE1",1.98612095484896,2,0.370441227364434,0.953795816594935,"OPC"
"TAF3",2.1541490856074,1,0.142185194212268,0.884579848846889,"OPC"
"TANC1",0.829802890505789,1,0.362329531457026,0.953795816594935,"OPC"
"TAOK3",0.275850388890376,2,0.871163857204069,0.973402523375719,"OPC"
"TAX1BP1",0.0109733676781616,1,0.91657113620162,0.979544939373117,"OPC"
"TBC1D9B",0.888441515887337,1,0.345899991985908,0.953795816594935,"OPC"
"TCERG1",1.16942004707573,2,0.557267432823779,0.959368464316712,"OPC"
"TCF12",0.125800583329919,2,0.939037098847118,0.983176666667282,"OPC"
"TCF4",6.69162752643388,2,0.035231533363175,0.876895875969668,"OPC"
"TET2",1.21720095889418,1,0.269910665204745,0.920871681286779,"OPC"
"TMEM106B",2.24683979838665,1,0.133887582021931,0.884579848846889,"OPC"
"TMEM161B-DT",3.32413029056067,2,0.189746720659933,0.884579848846889,"OPC"
"TMF1",0.00486625333178381,1,0.944385850293319,0.983176666667282,"OPC"
"TMTC4",1.12959634530685,1,0.287861455527587,0.922754290676715,"OPC"
"TNKS",0.00388967294702525,1,0.950270380792536,0.983176666667282,"OPC"
"TNPO1",1.42020268514818,1,0.23337004497979,0.909289816328601,"OPC"
"TNRC6B",0.0796234542182219,1,0.77780834375064,0.968451962834219,"OPC"
"TOGARAM1",0.677475281719126,2,0.712669399895165,0.963280577664886,"OPC"
"TPD52L2",1.46535223916771,1,0.226080439769637,0.909289816328601,"OPC"
"TPP2",0.445407321833841,2,0.800351989730607,0.968451962834219,"OPC"
"TRAPPC9",0.341121210303299,1,0.559182751982659,0.959368464316712,"OPC"
"TRIM2",1.82014682429411,1,0.177295800849052,0.884579848846889,"OPC"
"TRIM32",0.0971495162302176,1,0.75527751826433,0.966754740851289,"OPC"
"TRIM44",0.0359936201871278,1,0.849528667934357,0.973402523375719,"OPC"
"TRIM9",0.223235504176046,1,0.636585608229964,0.963280577664886,"OPC"
"TRIO",0.7214496121384,1,0.395668821398754,0.953795816594935,"OPC"
"TRPM3",0.143663395540003,1,0.704665924592373,0.963280577664886,"OPC"
"TRPS1",3.33300161496763,1,0.0679028467358822,0.876895875969668,"OPC"
"TSC1",0.343246256306969,1,0.557961387935728,0.959368464316712,"OPC"
"TSC2",0.969162528985976,1,0.324889130577911,0.953795816594935,"OPC"
"TSC22D1",0.163078173795839,1,0.686338184950422,0.963280577664886,"OPC"
"TSEN54",1.63773799258661,2,0.440930066139365,0.953795816594935,"OPC"
"TTC14",0.341157341048529,2,0.843176753862039,0.973402523375719,"OPC"
"TTC3",1.22943344474697,4,0.873229225724031,0.973402523375719,"OPC"
"TTYH1",4.86774417977097,2,0.0876966051740217,0.876895875969668,"OPC"
"TUBB2B",0.0316729318442412,2,0.984288271569256,0.994446964534892,"OPC"
