"gene_id","lr","df","pvalue","adj_pvalue","cell_type"
"ATG4C",0.0445030673115525,1,0.832920434147156,0.998096306930967,"Excitatory_neuron"
"ATG5",0.146451848700735,1,0.701949423927474,0.998096306930967,"Excitatory_neuron"
"ATG7",0.446193580916713,1,0.504148126790881,0.998096306930967,"Excitatory_neuron"
"ATG9A",6.54673729666774,2,0.0378786121904983,0.872614192007501,"Excitatory_neuron"
"ATIC",1.59092266828327,1,0.207194359790823,0.998096306930967,"Excitatory_neuron"
"ATL1",7.26192712242164,4,0.122677219801343,0.998096306930967,"Excitatory_neuron"
"ATM",1.72552389586951,3,0.631274237815495,0.998096306930967,"Excitatory_neuron"
"ATOSA",1.30176485570337,2,0.521585312220995,0.998096306930967,"Excitatory_neuron"
"ATP11A",0.165397460245913,1,0.684235050134416,0.998096306930967,"Excitatory_neuron"
"ATP13A2",0.0897051051134667,1,0.764552388616983,0.998096306930967,"Excitatory_neuron"
"ATP13A3",0.422248278598119,1,0.515817323589359,0.998096306930967,"Excitatory_neuron"
"ATP13A3-DT",0.0177373956673819,1,0.894049592781298,0.998096306930967,"Excitatory_neuron"
"ATP1A1",0.576237522930569,1,0.447790882325579,0.998096306930967,"Excitatory_neuron"
"ATP1A3",0.00225874664010917,1,0.962093791040152,0.998096306930967,"Excitatory_neuron"
"ATP1B1",2.53117306248623,4,0.639062607791428,0.998096306930967,"Excitatory_neuron"
"ATP2B1",3.48143691559471,2,0.175394341905933,0.998096306930967,"Excitatory_neuron"
"ATP2B2",8.0849358528767,4,0.088515969558409,0.997033588765373,"Excitatory_neuron"
"ATP2B3",1.25180343449176,2,0.534778991601373,0.998096306930967,"Excitatory_neuron"
"ATP2C1",0.141342170079213,1,0.706950342732417,0.998096306930967,"Excitatory_neuron"
"ATP5F1A",0.0148490968758779,1,0.903012373390182,0.998096306930967,"Excitatory_neuron"
"ATP5F1C",2.27033814130033,1,0.131871127101769,0.998096306930967,"Excitatory_neuron"
"ATP5MG",0.548300747893677,1,0.459012839996758,0.998096306930967,"Excitatory_neuron"
"ATP6AP1",2.79839247665223,2,0.246795248806332,0.998096306930967,"Excitatory_neuron"
"ATP6AP2",6.59975993686567,2,0.0368875948113344,0.872614192007501,"Excitatory_neuron"
"ATP6V0A1",0.164435040300987,2,0.921071585274666,0.998096306930967,"Excitatory_neuron"
"ATP6V0B",0.419195338567079,1,0.517338827960123,0.998096306930967,"Excitatory_neuron"
"ATP6V0E2",0.808893752070617,1,0.368447515458722,0.998096306930967,"Excitatory_neuron"
"ATP6V1B2",0.123304784676293,1,0.725477461375257,0.998096306930967,"Excitatory_neuron"
"ATP6V1G2",1.49135667471,1,0.222006083372217,0.998096306930967,"Excitatory_neuron"
"ATP6V1H",0.331664013100635,2,0.847188544361575,0.998096306930967,"Excitatory_neuron"
"ATP8A1",2.67323784599921,1,0.102048224101151,0.998096306930967,"Excitatory_neuron"
"ATP8A2",2.39034398261083,2,0.302651896210796,0.998096306930967,"Excitatory_neuron"
"ATP9B",2.34327470428866,1,0.125824800055173,0.998096306930967,"Excitatory_neuron"
"ATR",0.0962032163554056,1,0.756434394956086,0.998096306930967,"Excitatory_neuron"
"ATRNL1",0.191840911734289,1,0.661388839037277,0.998096306930967,"Excitatory_neuron"
"ATRX",4.29825090419035,3,0.231007353228692,0.998096306930967,"Excitatory_neuron"
"ATXN2",0.0748813336837202,1,0.784357802792592,0.998096306930967,"Excitatory_neuron"
"ATXN7",0.0312303391460773,1,0.859727484192189,0.998096306930967,"Excitatory_neuron"
"AUP1",2.20364376340717,2,0.332265184067357,0.998096306930967,"Excitatory_neuron"
"AZIN1",3.77663576863779,2,0.151326142944713,0.998096306930967,"Excitatory_neuron"
"B3GALNT1",2.90247847127046,2,0.234279780274825,0.998096306930967,"Excitatory_neuron"
"B4GALNT1",9.43589789682255,3,0.0240231687204777,0.79057561140116,"Excitatory_neuron"
"B4GALT3",0.55892410976594,2,0.756190421004804,0.998096306930967,"Excitatory_neuron"
"BAALC",0.0305464468938226,1,0.861256104255159,0.998096306930967,"Excitatory_neuron"
"BAG4",0.34691319957409,1,0.555865715658753,0.998096306930967,"Excitatory_neuron"
"BAIAP2",1.29280460713926,2,0.523927321572617,0.998096306930967,"Excitatory_neuron"
"BAZ2A",1.61990956024744,1,0.203104398569877,0.998096306930967,"Excitatory_neuron"
"BAZ2B",0.00530167212491506,1,0.941955258396931,0.998096306930967,"Excitatory_neuron"
"BBIP1",0.500996137845277,1,0.47906275459024,0.998096306930967,"Excitatory_neuron"
"BBS1",2.15942456816106,1,0.141697745799159,0.998096306930967,"Excitatory_neuron"
"BBS2",3.3694768514697,2,0.185492945791695,0.998096306930967,"Excitatory_neuron"
"BBS7",1.1397809719283,1,0.285698614003517,0.998096306930967,"Excitatory_neuron"
"BBX",0.331131597777585,2,0.847414102464156,0.998096306930967,"Excitatory_neuron"
"BCAN",0.0799214348444366,1,0.777403908056877,0.998096306930967,"Excitatory_neuron"
"BCAP31",1.60105008335609,1,0.205754462085042,0.998096306930967,"Excitatory_neuron"
"BCAR3",0.00757836907217779,1,0.930628725441199,0.998096306930967,"Excitatory_neuron"
"BCL11A",4.35222716259977,3,0.22585612778316,0.998096306930967,"Excitatory_neuron"
"BCL2",3.03874460984161,1,0.0812987671231016,0.968064174157461,"Excitatory_neuron"
"BCL7A",1.38569507327065,1,0.239133446102932,0.998096306930967,"Excitatory_neuron"
